COUNTDUMS,halfyear,f0LNGDP,f1LNGDP,f2LNGDP,f3LNGDP,f4LNGDP,f5LNGDP,f6LNGDP,f7LNGDP,f8LNGDP,f9LNGDP,f10LNGDP,CRISIS,l1LNGDP,l2LNGDP,l3LNGDP,l4LNGDP,l1CRISIS,l2CRISIS,l3CRISIS,l4CRISIS
21,69,1259.662225,1260.432676,1260.198464,1261.330668,1261.279577,1261.344117,1262.860794,1265.155707,1266.650194,1266.280933,1267.340224,0,1259.560815,1258.692225,1258.034418,1259.451652,0,0,0,0
21,70,1260.432676,1260.198464,1261.330668,1261.279577,1261.344117,1262.860794,1265.155707,1266.650194,1266.280933,1267.340224,1269.945624,0,1259.662225,1259.560815,1258.692225,1258.034418,0,0,0,0
21,71,1260.198464,1261.330668,1261.279577,1261.344117,1262.860794,1265.155707,1266.650194,1266.280933,1267.340224,1269.945624,1271.425024,0,1260.432676,1259.662225,1259.560815,1258.692225,0,0,0,0
21,72,1261.330668,1261.279577,1261.344117,1262.860794,1265.155707,1266.650194,1266.280933,1267.340224,1269.945624,1271.425024,1273.282222,0,1260.198464,1260.432676,1259.662225,1259.560815,0,0,0,0
21,73,1261.279577,1261.344117,1262.860794,1265.155707,1266.650194,1266.280933,1267.340224,1269.945624,1271.425024,1273.282222,1273.530225,0,1261.330668,1260.198464,1260.432676,1259.662225,0,0,0,0
21,74,1261.344117,1262.860794,1265.155707,1266.650194,1266.280933,1267.340224,1269.945624,1271.425024,1273.282222,1273.530225,1273.332429,0,1261.279577,1261.330668,1260.198464,1260.432676,0,0,0,0
21,75,1262.860794,1265.155707,1266.650194,1266.280933,1267.340224,1269.945624,1271.425024,1273.282222,1273.530225,1273.332429,1273.765962,0,1261.344117,1261.279577,1261.330668,1260.198464,0,0,0,0
21,76,1265.155707,1266.650194,1266.280933,1267.340224,1269.945624,1271.425024,1273.282222,1273.530225,1273.332429,1273.765962,1273.285663,0,1262.860794,1261.344117,1261.279577,1261.330668,0,0,0,0
21,77,1266.650194,1266.280933,1267.340224,1269.945624,1271.425024,1273.282222,1273.530225,1273.332429,1273.765962,1273.285663,1272.898493,0,1265.155707,1262.860794,1261.344117,1261.279577,0,0,0,0
21,78,1266.280933,1267.340224,1269.945624,1271.425024,1273.282222,1273.530225,1273.332429,1273.765962,1273.285663,1272.898493,1275.0284,0,1266.650194,1265.155707,1262.860794,1261.344117,0,0,0,0
21,79,1267.340224,1269.945624,1271.425024,1273.282222,1273.530225,1273.332429,1273.765962,1273.285663,1272.898493,1275.0284,1276.142479,0,1266.280933,1266.650194,1265.155707,1262.860794,0,0,0,0
21,80,1269.945624,1271.425024,1273.282222,1273.530225,1273.332429,1273.765962,1273.285663,1272.898493,1275.0284,1276.142479,1276.700984,0,1267.340224,1266.280933,1266.650194,1265.155707,0,0,0,0
21,81,1271.425024,1273.282222,1273.530225,1273.332429,1273.765962,1273.285663,1272.898493,1275.0284,1276.142479,1276.700984,1278.897882,0,1269.945624,1267.340224,1266.280933,1266.650194,0,0,0,0
21,82,1273.282222,1273.530225,1273.332429,1273.765962,1273.285663,1272.898493,1275.0284,1276.142479,1276.700984,1278.897882,1280.864959,0,1271.425024,1269.945624,1267.340224,1266.280933,0,0,0,0
21,83,1273.530225,1273.332429,1273.765962,1273.285663,1272.898493,1275.0284,1276.142479,1276.700984,1278.897882,1280.864959,1282.822485,0,1273.282222,1271.425024,1269.945624,1267.340224,0,0,0,0
21,84,1273.332429,1273.765962,1273.285663,1272.898493,1275.0284,1276.142479,1276.700984,1278.897882,1280.864959,1282.822485,1285.046571,0,1273.530225,1273.282222,1271.425024,1269.945624,0,0,0,0
21,85,1273.765962,1273.285663,1272.898493,1275.0284,1276.142479,1276.700984,1278.897882,1280.864959,1282.822485,1285.046571,1287.114805,0,1273.332429,1273.530225,1273.282222,1271.425024,0,0,0,0
21,86,1273.285663,1272.898493,1275.0284,1276.142479,1276.700984,1278.897882,1280.864959,1282.822485,1285.046571,1287.114805,1288.695315,0,1273.765962,1273.332429,1273.530225,1273.282222,0,0,0,0
21,87,1272.898493,1275.0284,1276.142479,1276.700984,1278.897882,1280.864959,1282.822485,1285.046571,1287.114805,1288.695315,1290.014503,0,1273.285663,1273.765962,1273.332429,1273.530225,0,0,0,0
21,88,1275.0284,1276.142479,1276.700984,1278.897882,1280.864959,1282.822485,1285.046571,1287.114805,1288.695315,1290.014503,1288.40725,0,1272.898493,1273.285663,1273.765962,1273.332429,0,0,0,0
21,89,1276.142479,1276.700984,1278.897882,1280.864959,1282.822485,1285.046571,1287.114805,1288.695315,1290.014503,1288.40725,1286.916842,0,1275.0284,1272.898493,1273.285663,1273.765962,0,0,0,0
21,90,1276.700984,1278.897882,1280.864959,1282.822485,1285.046571,1287.114805,1288.695315,1290.014503,1288.40725,1286.916842,1288.212875,0,1276.142479,1275.0284,1272.898493,1273.285663,0,0,0,0
21,91,1278.897882,1280.864959,1282.822485,1285.046571,1287.114805,1288.695315,1290.014503,1288.40725,1286.916842,1288.212875,1290.047112,0,1276.700984,1276.142479,1275.0284,1272.898493,0,0,0,0
21,92,1280.864959,1282.822485,1285.046571,1287.114805,1288.695315,1290.014503,1288.40725,1286.916842,1288.212875,1290.047112,1291.252711,0,1278.897882,1276.700984,1276.142479,1275.0284,0,0,0,0
21,93,1282.822485,1285.046571,1287.114805,1288.695315,1290.014503,1288.40725,1286.916842,1288.212875,1290.047112,1291.252711,1292.309414,0,1280.864959,1278.897882,1276.700984,1276.142479,0,0,0,0
21,94,1285.046571,1287.114805,1288.695315,1290.014503,1288.40725,1286.916842,1288.212875,1290.047112,1291.252711,1292.309414,1292.767982,0,1282.822485,1280.864959,1278.897882,1276.700984,0,0,0,0
21,95,1287.114805,1288.695315,1290.014503,1288.40725,1286.916842,1288.212875,1290.047112,1291.252711,1292.309414,1292.767982,1293.004211,0,1285.046571,1282.822485,1280.864959,1278.897882,0,0,0,0
21,96,1288.695315,1290.014503,1288.40725,1286.916842,1288.212875,1290.047112,1291.252711,1292.309414,1292.767982,1293.004211,1293.94665,2,1287.114805,1285.046571,1282.822485,1280.864959,0,0,0,0
21,97,1290.014503,1288.40725,1286.916842,1288.212875,1290.047112,1291.252711,1292.309414,1292.767982,1293.004211,1293.94665,1295.014394,4,1288.695315,1287.114805,1285.046571,1282.822485,2,0,0,0
21,98,1288.40725,1286.916842,1288.212875,1290.047112,1291.252711,1292.309414,1292.767982,1293.004211,1293.94665,1295.014394,1295.834406,3,1290.014503,1288.695315,1287.114805,1285.046571,4,2,0,0
21,99,1286.916842,1288.212875,1290.047112,1291.252711,1292.309414,1292.767982,1293.004211,1293.94665,1295.014394,1295.834406,1296.451075,1,1288.40725,1290.014503,1288.695315,1287.114805,3,4,2,0
21,100,1288.212875,1290.047112,1291.252711,1292.309414,1292.767982,1293.004211,1293.94665,1295.014394,1295.834406,1296.451075,1297.853103,0,1286.916842,1288.40725,1290.014503,1288.695315,1,3,4,2
21,101,1290.047112,1291.252711,1292.309414,1292.767982,1293.004211,1293.94665,1295.014394,1295.834406,1296.451075,1297.853103,1297.790924,0,1288.212875,1286.916842,1288.40725,1290.014503,0,1,3,4
21,102,1291.252711,1292.309414,1292.767982,1293.004211,1293.94665,1295.014394,1295.834406,1296.451075,1297.853103,1297.790924,1298.103348,0,1290.047112,1288.212875,1286.916842,1288.40725,0,0,1,3
21,103,1292.309414,1292.767982,1293.004211,1293.94665,1295.014394,1295.834406,1296.451075,1297.853103,1297.790924,1298.103348,,0,1291.252711,1290.047112,1288.212875,1286.916842,0,0,0,1
21,104,1292.767982,1293.004211,1293.94665,1295.014394,1295.834406,1296.451075,1297.853103,1297.790924,1298.103348,,,0,1292.309414,1291.252711,1290.047112,1288.212875,0,0,0,0
21,105,1293.004211,1293.94665,1295.014394,1295.834406,1296.451075,1297.853103,1297.790924,1298.103348,,,,1,1292.767982,1292.309414,1291.252711,1290.047112,0,0,0,0
21,106,1293.94665,1295.014394,1295.834406,1296.451075,1297.853103,1297.790924,1298.103348,,,,,0,1293.004211,1292.767982,1292.309414,1291.252711,1,0,0,0
21,107,1295.014394,1295.834406,1296.451075,1297.853103,1297.790924,1298.103348,,,,,,,1293.94665,1293.004211,1292.767982,1292.309414,0,1,0,0
21,108,1295.834406,1296.451075,1297.853103,1297.790924,1298.103348,,,,,,,,1295.014394,1293.94665,1293.004211,1292.767982,,0,1,0
21,109,1296.451075,1297.853103,1297.790924,1298.103348,,,,,,,,,1295.834406,1295.014394,1293.94665,1293.004211,,,0,1
21,110,1297.853103,1297.790924,1298.103348,,,,,,,,,,1296.451075,1295.834406,1295.014394,1293.94665,,,,0
21,111,1297.790924,1298.103348,,,,,,,,,,,1297.853103,1296.451075,1295.834406,1295.014394,,,,
21,112,1298.103348,,,,,,,,,,,,1297.790924,1297.853103,1296.451075,1295.834406,,,,
22,37,1275.552939,,,,,,,,,,,0,,,,,,,,
22,38,1275.617537,,,,,,,,,,,0,,,,,,,,
22,39,1275.410836,,,,,,,,,,,0,,,,,,,,
22,40,1273.753205,,,,,,,,,,,0,,,,,,,,
22,41,1271.571811,1273.524642,1276.776104,1278.653978,1280.037798,1282.191932,1284.539787,1287.944507,1291.572489,1293.695362,1295.290448,0,1273.753205,1275.410836,1275.617537,1275.552939,0,0,0,0
22,42,1273.524642,1276.776104,1278.653978,1280.037798,1282.191932,1284.539787,1287.944507,1291.572489,1293.695362,1295.290448,1298.224539,0,1271.571811,1273.753205,1275.410836,1275.617537,0,0,0,0
22,43,1276.776104,1278.653978,1280.037798,1282.191932,1284.539787,1287.944507,1291.572489,1293.695362,1295.290448,1298.224539,1301.497697,0,1273.524642,1271.571811,1273.753205,1275.410836,0,0,0,0
22,44,1278.653978,1280.037798,1282.191932,1284.539787,1287.944507,1291.572489,1293.695362,1295.290448,1298.224539,1301.497697,1306.495246,0,1276.776104,1273.524642,1271.571811,1273.753205,0,0,0,0
22,45,1280.037798,1282.191932,1284.539787,1287.944507,1291.572489,1293.695362,1295.290448,1298.224539,1301.497697,1306.495246,1310.460365,0,1278.653978,1276.776104,1273.524642,1271.571811,0,0,0,0
22,46,1282.191932,1284.539787,1287.944507,1291.572489,1293.695362,1295.290448,1298.224539,1301.497697,1306.495246,1310.460365,1318.632925,0,1280.037798,1278.653978,1276.776104,1273.524642,0,0,0,0
22,47,1284.539787,1287.944507,1291.572489,1293.695362,1295.290448,1298.224539,1301.497697,1306.495246,1310.460365,1318.632925,1313.902405,0,1282.191932,1280.037798,1278.653978,1276.776104,0,0,0,0
22,48,1287.944507,1291.572489,1293.695362,1295.290448,1298.224539,1301.497697,1306.495246,1310.460365,1318.632925,1313.902405,1313.412412,0,1284.539787,1282.191932,1280.037798,1278.653978,0,0,0,0
22,49,1291.572489,1293.695362,1295.290448,1298.224539,1301.497697,1306.495246,1310.460365,1318.632925,1313.902405,1313.412412,1312.387622,0,1287.944507,1284.539787,1282.191932,1280.037798,0,0,0,0
22,50,1293.695362,1295.290448,1298.224539,1301.497697,1306.495246,1310.460365,1318.632925,1313.902405,1313.412412,1312.387622,1317.656851,0,1291.572489,1287.944507,1284.539787,1282.191932,0,0,0,0
22,51,1295.290448,1298.224539,1301.497697,1306.495246,1310.460365,1318.632925,1313.902405,1313.412412,1312.387622,1317.656851,1323.882957,0,1293.695362,1291.572489,1287.944507,1284.539787,0,0,0,0
22,52,1298.224539,1301.497697,1306.495246,1310.460365,1318.632925,1313.902405,1313.412412,1312.387622,1317.656851,1323.882957,1326.120146,0,1295.290448,1293.695362,1291.572489,1287.944507,0,0,0,0
22,53,1301.497697,1306.495246,1310.460365,1318.632925,1313.902405,1313.412412,1312.387622,1317.656851,1323.882957,1326.120146,1323.656728,0,1298.224539,1295.290448,1293.695362,1291.572489,0,0,0,0
22,54,1306.495246,1310.460365,1318.632925,1313.902405,1313.412412,1312.387622,1317.656851,1323.882957,1326.120146,1323.656728,1326.151476,0,1301.497697,1298.224539,1295.290448,1293.695362,0,0,0,0
22,55,1310.460365,1318.632925,1313.902405,1313.412412,1312.387622,1317.656851,1323.882957,1326.120146,1323.656728,1326.151476,1328.316757,0,1306.495246,1301.497697,1298.224539,1295.290448,0,0,0,0
22,56,1318.632925,1313.902405,1313.412412,1312.387622,1317.656851,1323.882957,1326.120146,1323.656728,1326.151476,1328.316757,1331.380667,0,1310.460365,1306.495246,1301.497697,1298.224539,0,0,0,0
22,57,1313.902405,1313.412412,1312.387622,1317.656851,1323.882957,1326.120146,1323.656728,1326.151476,1328.316757,1331.380667,1338.411524,0,1318.632925,1310.460365,1306.495246,1301.497697,0,0,0,0
22,58,1313.412412,1312.387622,1317.656851,1323.882957,1326.120146,1323.656728,1326.151476,1328.316757,1331.380667,1338.411524,1339.558198,0,1313.902405,1318.632925,1310.460365,1306.495246,0,0,0,0
22,59,1312.387622,1317.656851,1323.882957,1326.120146,1323.656728,1326.151476,1328.316757,1331.380667,1338.411524,1339.558198,1326.062608,0,1313.412412,1313.902405,1318.632925,1310.460365,0,0,0,0
22,60,1317.656851,1323.882957,1326.120146,1323.656728,1326.151476,1328.316757,1331.380667,1338.411524,1339.558198,1326.062608,1333.531616,0,1312.387622,1313.412412,1313.902405,1318.632925,0,0,0,0
22,61,1323.882957,1326.120146,1323.656728,1326.151476,1328.316757,1331.380667,1338.411524,1339.558198,1326.062608,1333.531616,1338.224342,0,1317.656851,1312.387622,1313.412412,1313.902405,0,0,0,0
22,62,1326.120146,1323.656728,1326.151476,1328.316757,1331.380667,1338.411524,1339.558198,1326.062608,1333.531616,1338.224342,1340.956144,0,1323.882957,1317.656851,1312.387622,1313.412412,0,0,0,0
22,63,1323.656728,1326.151476,1328.316757,1331.380667,1338.411524,1339.558198,1326.062608,1333.531616,1338.224342,1340.956144,1345.189325,0,1326.120146,1323.882957,1317.656851,1312.387622,0,0,0,0
22,64,1326.151476,1328.316757,1331.380667,1338.411524,1339.558198,1326.062608,1333.531616,1338.224342,1340.956144,1345.189325,1347.958139,0,1323.656728,1326.120146,1323.882957,1317.656851,0,0,0,0
22,65,1328.316757,1331.380667,1338.411524,1339.558198,1326.062608,1333.531616,1338.224342,1340.956144,1345.189325,1347.958139,1352.824243,0,1326.151476,1323.656728,1326.120146,1323.882957,0,0,0,0
22,66,1331.380667,1338.411524,1339.558198,1326.062608,1333.531616,1338.224342,1340.956144,1345.189325,1347.958139,1352.824243,1355.647744,0,1328.316757,1326.151476,1323.656728,1326.120146,0,0,0,0
22,67,1338.411524,1339.558198,1326.062608,1333.531616,1338.224342,1340.956144,1345.189325,1347.958139,1352.824243,1355.647744,1356.710679,0,1331.380667,1328.316757,1326.151476,1323.656728,0,0,0,0
22,68,1339.558198,1326.062608,1333.531616,1338.224342,1340.956144,1345.189325,1347.958139,1352.824243,1355.647744,1356.710679,1355.453861,0,1338.411524,1331.380667,1328.316757,1326.151476,0,0,0,0
22,69,1326.062608,1333.531616,1338.224342,1340.956144,1345.189325,1347.958139,1352.824243,1355.647744,1356.710679,1355.453861,1352.521912,0,1339.558198,1338.411524,1331.380667,1328.316757,0,0,0,0
22,70,1333.531616,1338.224342,1340.956144,1345.189325,1347.958139,1352.824243,1355.647744,1356.710679,1355.453861,1352.521912,1353.539911,0,1326.062608,1339.558198,1338.411524,1331.380667,0,0,0,0
22,71,1338.224342,1340.956144,1345.189325,1347.958139,1352.824243,1355.647744,1356.710679,1355.453861,1352.521912,1353.539911,1358.641889,0,1333.531616,1326.062608,1339.558198,1338.411524,0,0,0,0
22,72,1340.956144,1345.189325,1347.958139,1352.824243,1355.647744,1356.710679,1355.453861,1352.521912,1353.539911,1358.641889,1361.370149,0,1338.224342,1333.531616,1326.062608,1339.558198,0,0,0,0
22,73,1345.189325,1347.958139,1352.824243,1355.647744,1356.710679,1355.453861,1352.521912,1353.539911,1358.641889,1361.370149,1352.455527,0,1340.956144,1338.224342,1333.531616,1326.062608,0,0,0,0
22,74,1347.958139,1352.824243,1355.647744,1356.710679,1355.453861,1352.521912,1353.539911,1358.641889,1361.370149,1352.455527,1351.248209,0,1345.189325,1340.956144,1338.224342,1333.531616,0,0,0,0
22,75,1352.824243,1355.647744,1356.710679,1355.453861,1352.521912,1353.539911,1358.641889,1361.370149,1352.455527,1351.248209,1358.598862,0,1347.958139,1345.189325,1340.956144,1338.224342,0,0,0,0
22,76,1355.647744,1356.710679,1355.453861,1352.521912,1353.539911,1358.641889,1361.370149,1352.455527,1351.248209,1358.598862,1362.209558,0,1352.824243,1347.958139,1345.189325,1340.956144,0,0,0,0
22,77,1356.710679,1355.453861,1352.521912,1353.539911,1358.641889,1361.370149,1352.455527,1351.248209,1358.598862,1362.209558,1362.000392,0,1355.647744,1352.824243,1347.958139,1345.189325,0,0,0,0
22,78,1355.453861,1352.521912,1353.539911,1358.641889,1361.370149,1352.455527,1351.248209,1358.598862,1362.209558,1362.000392,1367.232734,0,1356.710679,1355.647744,1352.824243,1347.958139,0,0,0,0
22,79,1352.521912,1353.539911,1358.641889,1361.370149,1352.455527,1351.248209,1358.598862,1362.209558,1362.000392,1367.232734,1372.9069,0,1355.453861,1356.710679,1355.647744,1352.824243,0,0,0,0
22,80,1353.539911,1358.641889,1361.370149,1352.455527,1351.248209,1358.598862,1362.209558,1362.000392,1367.232734,1372.9069,1375.103337,0,1352.521912,1355.453861,1356.710679,1355.647744,0,0,0,0
22,81,1358.641889,1361.370149,1352.455527,1351.248209,1358.598862,1362.209558,1362.000392,1367.232734,1372.9069,1375.103337,1379.917016,0,1353.539911,1352.521912,1355.453861,1356.710679,0,0,0,0
22,82,1361.370149,1352.455527,1351.248209,1358.598862,1362.209558,1362.000392,1367.232734,1372.9069,1375.103337,1379.917016,1384.429309,0,1358.641889,1353.539911,1352.521912,1355.453861,0,0,0,0
22,83,1352.455527,1351.248209,1358.598862,1362.209558,1362.000392,1367.232734,1372.9069,1375.103337,1379.917016,1384.429309,1388.687924,8,1361.370149,1358.641889,1353.539911,1352.521912,0,0,0,0
22,84,1351.248209,1358.598862,1362.209558,1362.000392,1367.232734,1372.9069,1375.103337,1379.917016,1384.429309,1388.687924,1390.070004,8,1352.455527,1361.370149,1358.641889,1353.539911,8,0,0,0
22,85,1358.598862,1362.209558,1362.000392,1367.232734,1372.9069,1375.103337,1379.917016,1384.429309,1388.687924,1390.070004,1391.865735,6,1351.248209,1352.455527,1361.370149,1358.641889,8,8,0,0
22,86,1362.209558,1362.000392,1367.232734,1372.9069,1375.103337,1379.917016,1384.429309,1388.687924,1390.070004,1391.865735,1394.99973,4,1358.598862,1351.248209,1352.455527,1361.370149,6,8,8,0
22,87,1362.000392,1367.232734,1372.9069,1375.103337,1379.917016,1384.429309,1388.687924,1390.070004,1391.865735,1394.99973,1394.573698,4,1362.209558,1358.598862,1351.248209,1352.455527,4,6,8,8
22,88,1367.232734,1372.9069,1375.103337,1379.917016,1384.429309,1388.687924,1390.070004,1391.865735,1394.99973,1394.573698,1388.086192,2,1362.000392,1362.209558,1358.598862,1351.248209,4,4,6,8
22,89,1372.9069,1375.103337,1379.917016,1384.429309,1388.687924,1390.070004,1391.865735,1394.99973,1394.573698,1388.086192,1387.027981,0,1367.232734,1362.000392,1362.209558,1358.598862,2,4,4,6
22,90,1375.103337,1379.917016,1384.429309,1388.687924,1390.070004,1391.865735,1394.99973,1394.573698,1388.086192,1387.027981,1392.530176,0,1372.9069,1367.232734,1362.000392,1362.209558,0,2,4,4
22,91,1379.917016,1384.429309,1388.687924,1390.070004,1391.865735,1394.99973,1394.573698,1388.086192,1387.027981,1392.530176,1396.176262,0,1375.103337,1372.9069,1367.232734,1362.000392,0,0,2,4
22,92,1384.429309,1388.687924,1390.070004,1391.865735,1394.99973,1394.573698,1388.086192,1387.027981,1392.530176,1396.176262,1401.840111,0,1379.917016,1375.103337,1372.9069,1367.232734,0,0,0,2
22,93,1388.687924,1390.070004,1391.865735,1394.99973,1394.573698,1388.086192,1387.027981,1392.530176,1396.176262,1401.840111,1404.89232,0,1384.429309,1379.917016,1375.103337,1372.9069,0,0,0,0
22,94,1390.070004,1391.865735,1394.99973,1394.573698,1388.086192,1387.027981,1392.530176,1396.176262,1401.840111,1404.89232,1406.920126,0,1388.687924,1384.429309,1379.917016,1375.103337,0,0,0,0
22,95,1391.865735,1394.99973,1394.573698,1388.086192,1387.027981,1392.530176,1396.176262,1401.840111,1404.89232,1406.920126,1407.788429,0,1390.070004,1388.687924,1384.429309,1379.917016,0,0,0,0
22,96,1394.99973,1394.573698,1388.086192,1387.027981,1392.530176,1396.176262,1401.840111,1404.89232,1406.920126,1407.788429,1408.34894,0,1391.865735,1390.070004,1388.687924,1384.429309,0,0,0,0
22,97,1394.573698,1388.086192,1387.027981,1392.530176,1396.176262,1401.840111,1404.89232,1406.920126,1407.788429,1408.34894,1412.081061,0,1394.99973,1391.865735,1390.070004,1388.687924,0,0,0,0
22,98,1388.086192,1387.027981,1392.530176,1396.176262,1401.840111,1404.89232,1406.920126,1407.788429,1408.34894,1412.081061,1412.81054,5,1394.573698,1394.99973,1391.865735,1390.070004,0,0,0,0
22,99,1387.027981,1392.530176,1396.176262,1401.840111,1404.89232,1406.920126,1407.788429,1408.34894,1412.081061,1412.81054,1414.228654,3,1388.086192,1394.573698,1394.99973,1391.865735,5,0,0,0
22,100,1392.530176,1396.176262,1401.840111,1404.89232,1406.920126,1407.788429,1408.34894,1412.081061,1412.81054,1414.228654,1415.774621,1,1387.027981,1388.086192,1394.573698,1394.99973,3,5,0,0
22,101,1396.176262,1401.840111,1404.89232,1406.920126,1407.788429,1408.34894,1412.081061,1412.81054,1414.228654,1415.774621,1418.118439,0,1392.530176,1387.027981,1388.086192,1394.573698,1,3,5,0
22,102,1401.840111,1404.89232,1406.920126,1407.788429,1408.34894,1412.081061,1412.81054,1414.228654,1415.774621,1418.118439,1420.41264,0,1396.176262,1392.530176,1387.027981,1388.086192,0,1,3,5
22,103,1404.89232,1406.920126,1407.788429,1408.34894,1412.081061,1412.81054,1414.228654,1415.774621,1418.118439,1420.41264,,0,1401.840111,1396.176262,1392.530176,1387.027981,0,0,1,3
22,104,1406.920126,1407.788429,1408.34894,1412.081061,1412.81054,1414.228654,1415.774621,1418.118439,1420.41264,,,0,1404.89232,1401.840111,1396.176262,1392.530176,0,0,0,1
22,105,1407.788429,1408.34894,1412.081061,1412.81054,1414.228654,1415.774621,1418.118439,1420.41264,,,,0,1406.920126,1404.89232,1401.840111,1396.176262,0,0,0,0
22,106,1408.34894,1412.081061,1412.81054,1414.228654,1415.774621,1418.118439,1420.41264,,,,,0,1407.788429,1406.920126,1404.89232,1401.840111,0,0,0,0
22,107,1412.081061,1412.81054,1414.228654,1415.774621,1418.118439,1420.41264,,,,,,,1408.34894,1407.788429,1406.920126,1404.89232,0,0,0,0
22,108,1412.81054,1414.228654,1415.774621,1418.118439,1420.41264,,,,,,,,1412.081061,1408.34894,1407.788429,1406.920126,,0,0,0
22,109,1414.228654,1415.774621,1418.118439,1420.41264,,,,,,,,,1412.81054,1412.081061,1408.34894,1407.788429,,,0,0
22,110,1415.774621,1418.118439,1420.41264,,,,,,,,,,1414.228654,1412.81054,1412.081061,1408.34894,,,,0
22,111,1418.118439,1420.41264,,,,,,,,,,,1415.774621,1414.228654,1412.81054,1412.081061,,,,
22,112,1420.41264,,,,,,,,,,,,1418.118439,1415.774621,1414.228654,1412.81054,,,,
23,37,1390.246873,,,,,,,,,,,0,,,,,,,,
23,38,1392.524688,,,,,,,,,,,0,,,,,,,,
23,39,1396.332054,,,,,,,,,,,0,,,,,,,,
23,40,1395.20939,,,,,,,,,,,0,,,,,,,,
23,41,1392.133092,1390.884572,1390.867579,1392.135066,1393.496778,1394.372678,1397.027196,1398.983211,1398.769141,1401.397783,1404.253327,0,1395.20939,1396.332054,1392.524688,1390.246873,0,0,0,0
23,42,1390.884572,1390.867579,1392.135066,1393.496778,1394.372678,1397.027196,1398.983211,1398.769141,1401.397783,1404.253327,1404.58723,0,1392.133092,1395.20939,1396.332054,1392.524688,0,0,0,0
23,43,1390.867579,1392.135066,1393.496778,1394.372678,1397.027196,1398.983211,1398.769141,1401.397783,1404.253327,1404.58723,1406.457291,0,1390.884572,1392.133092,1395.20939,1396.332054,0,0,0,0
23,44,1392.135066,1393.496778,1394.372678,1397.027196,1398.983211,1398.769141,1401.397783,1404.253327,1404.58723,1406.457291,1408.72667,0,1390.867579,1390.884572,1392.133092,1395.20939,0,0,0,0
23,45,1393.496778,1394.372678,1397.027196,1398.983211,1398.769141,1401.397783,1404.253327,1404.58723,1406.457291,1408.72667,1411.193994,0,1392.135066,1390.867579,1390.884572,1392.133092,0,0,0,0
23,46,1394.372678,1397.027196,1398.983211,1398.769141,1401.397783,1404.253327,1404.58723,1406.457291,1408.72667,1411.193994,1414.844844,0,1393.496778,1392.135066,1390.867579,1390.884572,0,0,0,0
23,47,1397.027196,1398.983211,1398.769141,1401.397783,1404.253327,1404.58723,1406.457291,1408.72667,1411.193994,1414.844844,1417.30105,0,1394.372678,1393.496778,1392.135066,1390.867579,0,0,0,0
23,48,1398.983211,1398.769141,1401.397783,1404.253327,1404.58723,1406.457291,1408.72667,1411.193994,1414.844844,1417.30105,1422.732489,0,1397.027196,1394.372678,1393.496778,1392.135066,0,0,0,0
23,49,1398.769141,1401.397783,1404.253327,1404.58723,1406.457291,1408.72667,1411.193994,1414.844844,1417.30105,1422.732489,1423.822295,0,1398.983211,1397.027196,1394.372678,1393.496778,0,0,0,0
23,50,1401.397783,1404.253327,1404.58723,1406.457291,1408.72667,1411.193994,1414.844844,1417.30105,1422.732489,1423.822295,1424.003677,0,1398.769141,1398.983211,1397.027196,1394.372678,0,0,0,0
23,51,1404.253327,1404.58723,1406.457291,1408.72667,1411.193994,1414.844844,1417.30105,1422.732489,1423.822295,1424.003677,1425.181981,0,1401.397783,1398.769141,1398.983211,1397.027196,0,0,0,0
23,52,1404.58723,1406.457291,1408.72667,1411.193994,1414.844844,1417.30105,1422.732489,1423.822295,1424.003677,1425.181981,1423.784541,0,1404.253327,1401.397783,1398.769141,1398.983211,0,0,0,0
23,53,1406.457291,1408.72667,1411.193994,1414.844844,1417.30105,1422.732489,1423.822295,1424.003677,1425.181981,1423.784541,1423.363241,0,1404.58723,1404.253327,1401.397783,1398.769141,0,0,0,0
23,54,1408.72667,1411.193994,1414.844844,1417.30105,1422.732489,1423.822295,1424.003677,1425.181981,1423.784541,1423.363241,1423.285202,0,1406.457291,1404.58723,1404.253327,1401.397783,0,0,0,0
23,55,1411.193994,1414.844844,1417.30105,1422.732489,1423.822295,1424.003677,1425.181981,1423.784541,1423.363241,1423.285202,1423.154277,0,1408.72667,1406.457291,1404.58723,1404.253327,0,0,0,0
23,56,1414.844844,1417.30105,1422.732489,1423.822295,1424.003677,1425.181981,1423.784541,1423.363241,1423.285202,1423.154277,1424.48088,0,1411.193994,1408.72667,1406.457291,1404.58723,0,0,0,0
23,57,1417.30105,1422.732489,1423.822295,1424.003677,1425.181981,1423.784541,1423.363241,1423.285202,1423.154277,1424.48088,1425.703717,0,1414.844844,1411.193994,1408.72667,1406.457291,0,0,0,0
23,58,1422.732489,1423.822295,1424.003677,1425.181981,1423.784541,1423.363241,1423.285202,1423.154277,1424.48088,1425.703717,1427.188505,0,1417.30105,1414.844844,1411.193994,1408.72667,0,0,0,0
23,59,1423.822295,1424.003677,1425.181981,1423.784541,1423.363241,1423.285202,1423.154277,1424.48088,1425.703717,1427.188505,1429.546744,0,1422.732489,1417.30105,1414.844844,1411.193994,0,0,0,0
23,60,1424.003677,1425.181981,1423.784541,1423.363241,1423.285202,1423.154277,1424.48088,1425.703717,1427.188505,1429.546744,1431.221973,0,1423.822295,1422.732489,1417.30105,1414.844844,0,0,0,0
