cnty,obs,GRRT_WB,CRISIS
_BLZ,1966,4.77087256748274,
_BLZ,1967,4.9131216297184,
_BLZ,1968,7.36721873215305,
_BLZ,1969,5.10638297872341,
_BLZ,1970,4.80769230769231,
_BLZ,1971,3.95943988411396,
_BLZ,1972,10.2183000464468,
_BLZ,1973,5.35187526337967,
_BLZ,1974,13.56,
_BLZ,1975,3.59281437125749,
_BLZ,1976,-.0340020401224019,
_BLZ,1977,6.49659863945576,0
_BLZ,1978,7.92079207920793,0
_BLZ,1979,7.51701686889611,1
_BLZ,1980,15.1665290393614,0
_BLZ,1981,1.29063097514342,1
_BLZ,1982,-.283152430391695,0
_BLZ,1983,-2.10601041173688,0
_BLZ,1984,1.95794053662075,1
_BLZ,1985,1.06685633001422,0
_BLZ,1986,4.57424349049964,0
_BLZ,1987,11.2157918349036,0
_BLZ,1988,9.23759580475998,0
_BLZ,1989,13.0908360413589,0
_BLZ,1990,10.6285772083502,0
_BLZ,1991,3.57142857142858,1
_BLZ,1992,9.304649757765739,0
_BLZ,1993,3.29909671579675,1
_BLZ,1994,1.80562616600079,0
_BLZ,1995,3.2947793073068,0
_BLZ,1996,1.9938123028228,0
_BLZ,1997,3.63348118816174,0
_BLZ,1998,3.44117815577634,1
_BLZ,1999,4.24761277576555,0
_BLZ,2000,11.1497157296273,0
_BLZ,2001,5.07719996211043,0
_BMU,1960,,
_BMU,1961,4.67836257309942,
_BMU,1962,4.46927374301676,
_BMU,1963,1.06951871657755,
_BMU,1964,11.1111111111111,
_BMU,1965,4.76190476190477,
_BMU,1966,14.3636363636364,
_BMU,1967,13.275039745628,
_BMU,1968,2.10526315789474,
_BMU,1969,3.43642611683849,
_BMU,1970,6.312292358804,
_BMU,1971,3.4375,
_BMU,1972,1.81268882175227,
_BMU,1973,1.48367952522254,
_BMU,1974,.877192982456136,
_BMU,1975,3.768115942029,
_BMU,1976,8.938547486033499,
_BMU,1977,5.89743589743589,
_BMU,1978,1.45278450363196,
_BMU,1979,2.14797136038185,
_BMU,1980,7.94392523364486,
_BMU,1981,2.38095238095238,
_BMU,1982,-5.28541226215645,
_BMU,1983,2.00892857142858,
_BMU,1984,.481400437636765,
_BMU,1985,-2.00348432055749,
_BMU,1986,6.66666666666667,
_BMU,1987,3.75000000000001,
_BMU,1988,4.05622489959841,
_BMU,1989,.443844075646467,
_BMU,1990,.019212295869366,
_BMU,1991,-3.53438340376487,
_BMU,1992,-.059737156511346,
_BMU,1993,3.0085674437139,
_BMU,1994,.599613152804635,
_BMU,1995,4.39914785618149,
_BMU,1996,2.6004760455546,
_BMU,1997,3.09999999999999,
_BMU,1998,,
_BMU,1999,,
_BMU,2000,,
_BMU,2001,,
_BOL,1960,,
_BOL,1961,2.07998661311925,0
_BOL,1962,5.57021785813808,1
_BOL,1963,6.42070775298519,0
_BOL,1964,4.7945605229368,0
_BOL,1965,5.62501740413803,0
_BOL,1966,6.49730028375097,0
_BOL,1967,6.9088681330673,1
_BOL,1968,-12.1690318633062,0
_BOL,1969,3.09601765523124,0
_BOL,1970,-.49482640372338,0
_BOL,1971,4.89839568761172,0
_BOL,1972,5.80417261245012,0
_BOL,1973,6.67914873345181,0
_BOL,1974,5.14746428522052,0
_BOL,1975,6.604186563763,1
_BOL,1976,6.09745455037748,0
_BOL,1977,4.20853763754427,0
_BOL,1978,3.35493004288476,1
_BOL,1979,-.0177278395839119,0
_BOL,1980,-.929092219518878,1
_BOL,1981,.17045562571127,0
_BOL,1982,-4.45013181731423,0
_BOL,1983,-4.13144246613674,1
_BOL,1984,.299427647393372,1
_BOL,1985,-1.67637448501208,1
_BOL,1986,-2.57379713914175,1
_BOL,1987,2.46382566467456,1
_BOL,1988,2.90916919959474,0
_BOL,1989,3.78643752818655,0
_BOL,1990,4.639493929567,1
_BOL,1991,5.26652747214038,1
_BOL,1992,1.64649693263345,0
_BOL,1993,4.26929369591049,0
_BOL,1994,4.66727043459797,0
_BOL,1995,4.67827258577525,0
_BOL,1996,4.36134305812094,0
_BOL,1997,4.95420874299721,0
_BOL,1998,5.02935233725196,1
_BOL,1999,.426889576708135,0
_BOL,2000,2.3658820498329,0
_BOL,2001,1.22517436710403,0
_BRA,1960,,
_BRA,1961,10.2759159467605,0
_BRA,1962,5.21605479186036,1
_BRA,1963,.874677518871919,1
_BRA,1964,3.4855830727272,0
_BRA,1965,3.05348564554548,0
_BRA,1966,4.15036021932205,1
_BRA,1967,4.91526568821554,1
_BRA,1968,11.4272823901687,0
_BRA,1969,9.735826861822851,0
_BRA,1970,8.76994747088192,0
_BRA,1971,11.2950868449657,0
_BRA,1972,12.05280227318,0
_BRA,1973,13.9786916357586,0
_BRA,1974,9.04212030845286,1
_BRA,1975,5.20907590194055,1
_BRA,1976,9.79041016246352,0
_BRA,1977,4.60631806293604,0
_BRA,1978,3.23170957296945,0
_BRA,1979,6.76628496089277,1
_BRA,1980,9.110960151573771,1
_BRA,1981,-4.39335719359883,1
_BRA,1982,.580245554282555,1
_BRA,1983,-3.40979348007315,1
_BRA,1984,5.26914315638707,0
_BRA,1985,7.94586174560581,0
_BRA,1986,7.98829510902203,1
_BRA,1987,3.59962945687744,1
_BRA,1988,-.102672710198206,0
_BRA,1989,3.27945885212122,1
_BRA,1990,-4.2999999999999,1
_BRA,1991,1.29999999999996,1
_BRA,1992,-.500000000000043,0
_BRA,1993,4.90000000000006,1
_BRA,1994,5.89999999999986,1
_BRA,1995,4.20000000000009,0
_BRA,1996,2.69999999999999,0
_BRA,1997,3.3,1
_BRA,1998,.0999999999999229,1
_BRA,1999,.800000000000067,1
_BRA,2000,4.40000000000005,0
_BRA,2001,1.49999999999994,0
_BRB,1960,,
_BRB,1961,7.69653528919161,
_BRB,1962,9.06075409993559,
_BRB,1963,-5.07842146538229,
_BRB,1964,5.0048767258382,
_BRB,1965,11.4348450709358,
_BRB,1966,4.00337126000842,
_BRB,1967,10.6361361426256,1
_BRB,1968,6.92182131752112,0
_BRB,1969,7.51840479433301,1
_BRB,1970,9.50940299458426,0
_BRB,1971,3.91272243606237,0
_BRB,1972,1.27380067189249,0
_BRB,1973,1.34070042446109,0
_BRB,1974,-4.65084124386253,0
_BRB,1975,4.00514929457192,0
_BRB,1976,-.0825283968629979,1
_BRB,1977,4.37715972480264,0
_BRB,1978,6.13213319764174,0
_BRB,1979,7.66649701789264,0
_BRB,1980,4.73168672984879,0
_BRB,1981,-3.20661498334799,0
_BRB,1982,-5.00910746812386,0
_BRB,1983,.179773729626078,0
_BRB,1984,3.36164217302003,0
_BRB,1985,.509259259259267,0
_BRB,1986,9.43114140948869,0
_BRB,1987,1.02072689396688,0
_BRB,1988,6.25,0
_BRB,1989,5.0392156862745,1
_BRB,1990,-4.8067918611163,0
_BRB,1991,-2.91205324719512,1
_BRB,1992,-4.97879539486974,0
_BRB,1993,.988418781623351,0
_BRB,1994,3.97481585320857,0
_BRB,1995,1.49013528586661,0
_BRB,1996,1.83401610730363,0
_BRB,1997,6.39472337796904,0
_BRB,1998,4.11236232894252,0
_BRB,1999,1.2582054254121,1
_BRB,2000,7.1550631449214,0
_BRB,2001,1.48229788016872,0
_BRN,1960,,
_BRN,1961,,
_BRN,1962,,
_BRN,1963,,
_BRN,1964,,
_BRN,1965,,
_BRN,1966,,
_BRN,1967,,
_BRN,1968,,
_BRN,1969,,
_BRN,1970,,
_BRN,1971,,
_BRN,1972,,
_BRN,1973,,
_BRN,1974,4.63999999999999,
_BRN,1975,.366972477064209,
_BRN,1976,20.1553930530165,
_BRN,1977,10.9135285913529,
_BRN,1978,6.79889114343688,
_BRN,1979,22.5420925876371,
_BRN,1980,-6.99650914814566,
_BRN,1981,-19.8262502934961,
_BRN,1982,3.95068236396649,
_BRN,1983,1.15790956472743,
_BRN,1984,-.050130897343053,
_BRN,1985,-1.49074899687918,
_BRN,1986,-2.70698384861257,
_BRN,1987,2.00023258518431,
_BRN,1988,1.09736632083002,
_BRN,1989,-1.07417745073163,
_BRN,1990,2.74452804377565,
_BRN,1991,4.04704446478597,
_BRN,1992,-1.11970141295654,
_BRN,1993,.512267457535714,
_BRN,1994,1.79721030042919,
_BRN,1995,3.05665349143608,
_BRN,1996,3.55407824085911,
_BRN,1997,4.07407407407408,
_BRN,1998,.9964412811387861,
_BRN,1999,,
_BRN,2000,,
_BRN,2001,,
_BTN,1960,,
_BTN,1961,,
_BTN,1962,,
_BTN,1963,,
_BTN,1964,,
_BTN,1965,,
_BTN,1966,,
_BTN,1967,,
_BTN,1968,,
_BTN,1969,,
_BTN,1970,,
_BTN,1971,,
_BTN,1972,,
_BTN,1973,,
_BTN,1974,,
_BTN,1975,,
_BTN,1976,,
_BTN,1977,,
_BTN,1978,,
_BTN,1979,,
_BTN,1980,,
_BTN,1981,10.0505769829177,
_BTN,1982,5.26156166283587,0
_BTN,1983,8.39276365000295,0
_BTN,1984,7.2100742358969,0
_BTN,1985,3.25011961976911,0
_BTN,1986,9.94052100451403,0
_BTN,1987,18.5440565298757,0
_BTN,1988,1.00955299635426,0
_BTN,1989,4.24249626021397,1
_BTN,1990,7.71414234027516,0
_BTN,1991,3.75657633968727,0
_BTN,1992,4.33554973661603,1
_BTN,1993,5.8860058745169,0
_BTN,1994,8.08930278592139,0
_BTN,1995,6.83699414891225,0
_BTN,1996,5.48602351806065,0
_BTN,1997,7.77861876720812,0
_BTN,1998,7.07477820077705,0
_BTN,1999,6.99999999999994,0
_BTN,2000,6.99999999999983,0
_BTN,2001,6.99999999999999,0
_BWA,1960,,
_BWA,1961,6.34328358208964,
_BWA,1962,6.66666666666661,
_BWA,1963,5.92105263157923,
_BWA,1964,6.83229813664552,
_BWA,1965,5.81395348837227,
_BWA,1966,6.34401569653372,
_BWA,1967,5.92455924559247,
_BWA,1968,10.5670601896651,
_BWA,1969,15.1234027656222,
_BWA,1970,17.1202675992094,
_BWA,1971,25.8211086589639,
_BWA,1972,26.3619446966576,
_BWA,1973,21.3031794575824,
_BWA,1974,8.797794291868939,
_BWA,1975,8.878300139759871,
_BWA,1976,10.6473771856787,
_BWA,1977,12.0120402596182,0
_BWA,1978,14.3328014779976,0
_BWA,1979,12.1485888466553,0
_BWA,1980,11.9869013507984,0
_BWA,1981,9.06485759401126,1
_BWA,1982,12.1655316638961,0
_BWA,1983,13.1359730372531,0
_BWA,1984,8.54619593923646,0
_BWA,1985,7.13465431329798,0
_BWA,1986,8.17292406638634,0
_BWA,1987,11.8819281155525,0
_BWA,1988,19.449969601213,0
_BWA,1989,13.0594060650238,0
_BWA,1990,6.77282200917044,0
_BWA,1991,7.45870876732739,0
_BWA,1992,2.91707033520584,0
_BWA,1993,1.9146953337543,0
_BWA,1994,3.6299819886388,0
_BWA,1995,4.40304826418314,0
_BWA,1996,5.57476416101095,0
_BWA,1997,6.87340799741172,0
_BWA,1998,6.02277456210091,0
_BWA,1999,6.14487065120405,0
_BWA,2000,8.639497631701859,0
_BWA,2001,6.30917378106317,1
_CAF,1960,,
_CAF,1961,4.95345538096153,
_CAF,1962,-3.71364110107544,
_CAF,1963,-.707243997943435,0
_CAF,1964,2.08036134409859,0
_CAF,1965,.947568506044603,0
_CAF,1966,.644998810740091,1
_CAF,1967,4.67650902215897,1
_CAF,1968,1.40419842935198,0
_CAF,1969,7.0914059703315,1
_CAF,1970,2.33296645061341,0
_CAF,1971,1.13013030159415,1
_CAF,1972,-.000787804781993,0
_CAF,1973,1.88877684465926,0
_CAF,1974,6.33913625064284,0
_CAF,1975,.405002544899304,0
_CAF,1976,5.43244476308411,0
_CAF,1977,3.80627590778111,0
_CAF,1978,1.2092238470192,0
_CAF,1979,-2.46506382491871,0
_CAF,1980,-4.47860738536204,0
_CAF,1981,-1.54450179115908,0
_CAF,1982,7.71571831267011,1
_CAF,1983,-8.1264474293656,0
_CAF,1984,9.481557236844759,0
_CAF,1985,3.92728277422727,0
_CAF,1986,3.57796394240036,0
_CAF,1987,-4.93903545063075,0
_CAF,1988,1.71027524374627,0
_CAF,1989,1.97731764294704,0
_CAF,1990,-2.14764356475573,0
_CAF,1991,-.552429272312935,1
_CAF,1992,-6.42409488786459,0
_CAF,1993,.335146983123693,0
_CAF,1994,4.89999999999999,0
_CAF,1995,7.20000000000003,0
_CAF,1996,-4.00000000000007,0
_CAF,1997,5.3000000000002,1
_CAF,1998,4.69999999999986,1
_CAF,1999,3.60000000000011,0
_CAF,2000,2.29999999999987,1
_CAF,2001,1.50000000000001,0
_CAN,1960,,
_CAN,1961,,0
_CAN,1962,,0
_CAN,1963,,0
_CAN,1964,,0
_CAN,1965,,0
_CAN,1966,6.58496987672296,0
_CAN,1967,2.91531544528452,0
_CAN,1968,5.29533865523655,0
_CAN,1969,5.26000227445711,0
_CAN,1970,2.58339932958076,0
_CAN,1971,5.56849457843868,0
_CAN,1972,5.28430607727995,0
_CAN,1973,7.1601444205809,0
_CAN,1974,4.08836709337237,0
_CAN,1975,2.2530276610774,0
_CAN,1976,5.47502146974305,0
_CAN,1977,3.36170798556373,1
_CAN,1978,4.04671495109784,0
_CAN,1979,4.15602057972152,1
_CAN,1980,1.33820838893075,0
_CAN,1981,3.1050355617686,0
_CAN,1982,-2.92422997167108,1
_CAN,1983,2.8359115114484,0
_CAN,1984,5.87461865779972,1
_CAN,1985,4.77896268757934,0
_CAN,1986,2.39887679705301,0
_CAN,1987,4.23440760679805,0
_CAN,1988,4.97530724436362,0
_CAN,1989,2.51103750788944,0
_CAN,1990,.176368322126777,0
_CAN,1991,-2.13210271070264,0
_CAN,1992,.873988283786502,1
_CAN,1993,2.34501737618717,0
_CAN,1994,4.81024749014294,0
_CAN,1995,2.78297497249302,0
_CAN,1996,1.61009398998107,0
_CAN,1997,4.24474972278979,0
_CAN,1998,4.0809993755919,0
_CAN,1999,5.46347880695804,0
_CAN,2000,4.55855177591167,0
_CAN,2001,1.45095939443758,0
_CHE,1960,,
_CHE,1961,8.108624356602361,0
_CHE,1962,4.78832384029846,0
_CHE,1963,4.88038271690026,0
_CHE,1964,5.25618033785795,0
_CHE,1965,2.82409893982918,1
_CHE,1966,2.46145515527201,0
_CHE,1967,3.05592392723382,0
_CHE,1968,3.58802548016412,0
_CHE,1969,5.63291587159839,0
_CHE,1970,6.37727964117517,0
_CHE,1971,4.07544116845797,0
_CHE,1972,3.2004946606606,0
_CHE,1973,3.04990921770332,0
_CHE,1974,1.45490032290736,0
_CHE,1975,-7.28316647940986,0
_CHE,1976,-1.40366913844451,0
_CHE,1977,2.4336498458354,0
_CHE,1978,.40910312119307,0
_CHE,1979,2.49148056335381,0
_CHE,1980,4.60198518565056,0
_CHE,1981,1.57837602010544,1
_CHE,1982,-1.43714298403368,0
_CHE,1983,.506352412945276,0
_CHE,1984,3.02657393080861,0
_CHE,1985,3.41884952874494,0
_CHE,1986,1.62733124712288,0
_CHE,1987,.735604898689004,0
_CHE,1988,3.11095714083731,0
_CHE,1989,4.34037749531112,0
_CHE,1990,3.74362010457243,0
_CHE,1991,-.800502757957516,0
_CHE,1992,-.126446700395363,0
_CHE,1993,-.481593998505474,0
_CHE,1994,.5325214038898169,0
_CHE,1995,.504257079161703,0
_CHE,1996,.318551505660153,0
_CHE,1997,1.72212465875612,0
_CHE,1998,2.35451836791829,0
_CHE,1999,1.62675732165698,1
_CHE,2000,2.9746095083933,1
_CHE,2001,1.33016570617468,0
_CHL,1960,,
_CHL,1961,4.04993707429107,1
_CHL,1962,5.19307745608361,0
_CHL,1963,6.11656405101128,1
_CHL,1964,2.66787464653913,0
_CHL,1965,.417170274442697,0
_CHL,1966,10.0016060648824,0
_CHL,1967,3.64078331944886,1
_CHL,1968,3.75167907596941,0
_CHL,1969,3.47131724762973,0
_CHL,1970,2.12251960306317,0
_CHL,1971,9.01796483223789,1
_CHL,1972,-.819195514669687,1
_CHL,1973,-4.94110069859146,1
_CHL,1974,2.49384451507002,1
_CHL,1975,-11.3627801334461,1
_CHL,1976,3.40638357313566,0
_CHL,1977,8.697440296689379,1
_CHL,1978,7.4629268112809,0
_CHL,1979,8.68231991612029,0
_CHL,1980,8.14860652895536,0
_CHL,1981,4.73731106857633,0
_CHL,1982,-10.3232324456428,1
_CHL,1983,-3.78657232788827,1
_CHL,1984,7.97334157338089,0
_CHL,1985,7.11922842873082,1
_CHL,1986,5.59635330015649,1
_CHL,1987,6.59421489320415,0
_CHL,1988,7.31120145064308,0
_CHL,1989,10.5603252257244,0
_CHL,1990,3.69757990057616,0
_CHL,1991,7.96998837207263,0
_CHL,1992,12.2779306312649,0
_CHL,1993,6.98628668212962,0
_CHL,1994,5.70811909803312,0
_CHL,1995,10.6275772210664,0
_CHL,1996,7.4134915229515,0
_CHL,1997,7.39191856692684,0
_CHL,1998,3.92448563631196,1
_CHL,1999,-1.14367563100308,1
_CHL,2000,4.40000000000001,0
_CHL,2001,2.8,1
_CHN,1960,,
_CHN,1961,-27.1018818948737,
_CHN,1962,-6.10534468024497,
_CHN,1963,10.3420160697779,
_CHN,1964,15.8369563349548,
_CHN,1965,16.3635419602718,
_CHN,1966,10.7000001425776,
_CHN,1967,-5.70000346759532,
_CHN,1968,-4.09999954823026,
_CHN,1969,16.900003067525,
_CHN,1970,19.4000051731448,
_CHN,1971,6.99999403480285,
_CHN,1972,3.80000391713658,
_CHN,1973,7.90000225434702,
_CHN,1974,2.2999970396227,
_CHN,1975,8.700005986109019,
_CHN,1976,-1.60000428780299,
_CHN,1977,7.59999394256342,
_CHN,1978,11.7000088115294,1
_CHN,1979,7.59999629476424,0
_CHN,1980,7.79999768580124,0
_CHN,1981,5.20000044652444,0
_CHN,1982,9.10000069381722,0
_CHN,1983,10.9000044291778,0
_CHN,1984,15.1999990285234,0
_CHN,1985,13.499991976979,1
_CHN,1986,8.80000528349728,1
_CHN,1987,11.5999988618386,0
_CHN,1988,11.3000001274822,0
_CHN,1989,4.1000028863903,0
_CHN,1990,3.79999788745971,0
_CHN,1991,9.199999293332411,0
_CHN,1992,14.2000063418886,1
_CHN,1993,13.4999895166971,0
_CHN,1994,12.6000051524084,0
_CHN,1995,10.4999995122639,0
_CHN,1996,9.60000186186366,0
_CHN,1997,8.799998887005749,0
_CHN,1998,7.79999834439951,0
_CHN,1999,7.10000079911937,0
_CHN,2000,7.99999580294451,0
_CHN,2001,7.30000538665321,0
_CIV,1960,,
_CIV,1961,9.9325567136727,
_CIV,1962,1.22699386503062,
_CIV,1963,14.4903581267215,0
_CIV,1964,17.6130895091433,0
_CIV,1965,-3.10965630114531,0
_CIV,1966,11.577360607176,0
_CIV,1967,4.59815257006408,0
_CIV,1968,12.5482480513044,0
_CIV,1969,9.539219087779241,0
_CIV,1970,10.3750312170698,0
_CIV,1971,9.456640508592431,1
_CIV,1972,4.23662159300602,0
_CIV,1973,5.93920046434013,0
_CIV,1974,4.32737964789246,1
_CIV,1975,8.252881812850649,0
_CIV,1976,12.9163971539457,1
_CIV,1977,7.3144573791128,0
_CIV,1978,10.9094544127105,0
_CIV,1979,2.39440984483006,1
_CIV,1980,-10.9576940012355,1
_CIV,1981,3.50049657163223,1
_CIV,1982,.200822323810243,1
_CIV,1983,-3.90023665660557,0
_CIV,1984,-2.70127046769966,1
_CIV,1985,4.50122470209678,0
_CIV,1986,3.25935184990011,0
_CIV,1987,-.348970917303532,1
_CIV,1988,1.13648192731439,0
_CIV,1989,2.948009392885,0
_CIV,1990,-1.09590864419481,1
_CIV,1991,.0409262985573379,0
_CIV,1992,-.244566661230479,1
_CIV,1993,-.184729064039416,1
_CIV,1994,1.97409006785934,0
_CIV,1995,6.95421171083967,0
_CIV,1996,7.70000000000006,0
_CIV,1997,5.69999999999986,0
_CIV,1998,4.80000000000018,0
_CIV,1999,1.59999999999995,1
_CIV,2000,-2.29999999999995,0
_CIV,2001,-.8999999999999621,0
_CMR,1960,,
_CMR,1961,1.18368167130394,0
_CMR,1962,3.04155854578978,0
_CMR,1963,3.74255036512766,0
_CMR,1964,3.54716366650072,0
_CMR,1965,2.0260525373649,1
_CMR,1966,4.61494987719876,0
_CMR,1967,-10.9120630787902,1
_CMR,1968,6.34632505798479,0
_CMR,1969,4.90147469993339,0
_CMR,1970,3.09207104494205,0
_CMR,1971,3.47970369976898,0
_CMR,1972,2.67384372974382,1
_CMR,1973,5.35568290019308,0
_CMR,1974,10.7342643210943,0
_CMR,1975,11.2450561516218,1
_CMR,1976,-5.4951395461897,0
_CMR,1977,13.739873480047,0
_CMR,1978,22.0030094662739,0
_CMR,1979,6.03511345654045,0
_CMR,1980,-1.96528800932725,0
_CMR,1981,17.0826833073322,1
_CMR,1982,7.5162013203319,1
_CMR,1983,6.86683190626409,0
_CMR,1984,7.47456644351905,1
_CMR,1985,8.06317131786747,0
_CMR,1986,6.77166069078201,1
_CMR,1987,-2.14665249734324,0
_CMR,1988,-7.82363162467419,0
_CMR,1989,-1.81912436966869,1
_CMR,1990,-6.10569769116306,1
_CMR,1991,-3.80859874239559,0
_CMR,1992,-3.10000000000001,1
_CMR,1993,-3.2,1
_CMR,1994,-2.5,1
_CMR,1995,3.30000000000001,0
_CMR,1996,5.0000000000001,1
_CMR,1997,5.09999999999965,1
_CMR,1998,5.03925311294076,0
_CMR,1999,4.3938077605724,0
_CMR,2000,4.19999999999985,0
_CMR,2001,5.30000000000012,0
_COG,1960,,
_COG,1961,8.350730688935171,1
_COG,1962,5.2023121387287,0
_COG,1963,-4.02930402930398,1
_COG,1964,3.81679389312973,1
_COG,1965,3.67647058823523,0
_COG,1966,1.35898246676341,0
_COG,1967,2.11627205348521,1
_COG,1968,7.63132624540586,0
_COG,1969,7.54852521033939,1
_COG,1970,6.3584701603105,0
_COG,1971,7.75303587890918,0
_COG,1972,8.61755083397604,0
_COG,1973,8.231188946378699,0
_COG,1974,7.88552080942812,0
_COG,1975,7.73159684920213,1
_COG,1976,.91628673492525,1
_COG,1977,-8.953427969748651,0
_COG,1978,6.35974699015334,1
_COG,1979,9.81322474598209,0
_COG,1980,17.636605498686,0
_COG,1981,17.6197224504763,0
_COG,1982,23.5976999668105,1
_COG,1983,5.85396283838658,1
_COG,1984,6.97613105143932,1
_COG,1985,-1.18566085604994,0
_COG,1986,-6.86152642683352,0
_COG,1987,.189376630490429,1
_COG,1988,1.76626343984971,0
_COG,1989,2.59987651286804,0
_COG,1990,1.00000356635368,0
_COG,1991,2.40000000000009,1
_COG,1992,2.59999999999997,0
_COG,1993,-1.0000000000001,1
_COG,1994,-5.4999999999999,0
_COG,1995,4.99999999999979,0
_COG,1996,4.30000000000015,0
_COG,1997,-.599999999999965,1
_COG,1998,3.6999999999999,1
_COG,1999,-2.99999999999986,0
_COG,2000,8.19999999999987,0
_COG,2001,2.90000000000002,1
_COL,1960,,
_COL,1961,5.26536679863689,1
_COL,1962,5.46650594927706,1
_COL,1963,2.9041095622442,1
_COL,1964,6.60235008970243,0
_COL,1965,3.0124832432227,0
_COL,1966,5.32236812954238,1
_COL,1967,4.19063544677741,0
_COL,1968,6.4274443363952,0
_COL,1969,6.52093506685216,0
_COL,1970,6.95651509881009,0
_COL,1971,5.95122309893668,0
_COL,1972,7.673414682055,0
_COL,1973,6.72748176042266,0
_COL,1974,5.74252210855451,1
_COL,1975,2.24804705945058,0
_COL,1976,4.81718726879061,0
_COL,1977,4.14801343897339,0
_COL,1978,8.463449999473371,0
_COL,1979,5.3828533729404,0
_COL,1980,4.09819916131826,0
_COL,1981,2.26321677427397,0
_COL,1982,.948480319272703,1
_COL,1983,1.58437630414723,1
_COL,1984,3.35510101624794,1
_COL,1985,3.08826465182079,0
_COL,1986,5.83829240968225,0
_COL,1987,5.37150680628992,0
_COL,1988,4.05982100230669,0
_COL,1989,3.41742665552411,0
_COL,1990,4.01361765789512,0
_COL,1991,2.39978460870891,0
_COL,1992,3.8881434035836,0
_COL,1993,5.38540993858869,0
_COL,1994,5.83581149447047,0
_COL,1995,5.20243759999997,0
_COL,1996,2.05585470490597,0
_COL,1997,3.43029367828881,0
_COL,1998,.557947146213152,1
_COL,1999,-4.05164409992366,1
_COL,2000,2.58915916419093,0
_COL,2001,1.39715724715744,0
_COM,1960,,
_COM,1961,,
_COM,1962,,
_COM,1963,,
_COM,1964,,
_COM,1965,,
_COM,1966,,
_COM,1967,,
_COM,1968,,
_COM,1969,,
_COM,1970,,
_COM,1971,,
_COM,1972,,
_COM,1973,,
_COM,1974,,
_COM,1975,,
_COM,1976,,
_COM,1977,,
_COM,1978,,
_COM,1979,,
_COM,1980,,
_COM,1981,3.86492118714079,0
_COM,1982,6.38362335750355,0
_COM,1983,4.82102794503987,0
_COM,1984,4.11026430068643,1
_COM,1985,2.28037184822705,0
_COM,1986,1.8672118279943,0
_COM,1987,1.63799110883693,0
_COM,1988,2.68751869519454,1
_COM,1989,-3.18067533309693,0
_COM,1990,5.09139270419281,0
_COM,1991,-5.39559890707171,0
_COM,1992,8.53092343286594,0
_COM,1993,3.00593747764503,0
_COM,1994,-5.27668203789099,1
_COM,1995,3.61012947783628,0
_COM,1996,-1.34023974299099,0
_COM,1997,4.21591691530869,1
_COM,1998,1.1520832473056,0
_COM,1999,1.92412366644893,0
_COM,2000,-1.1268056927719,0
_COM,2001,1.94982311161549,0
_CPV,1960,,
_CPV,1961,,
_CPV,1962,,
_CPV,1963,,
_CPV,1964,,
_CPV,1965,,
_CPV,1966,,
_CPV,1967,,
_CPV,1968,,
_CPV,1969,,
_CPV,1970,,
_CPV,1971,,
_CPV,1972,,
_CPV,1973,,
_CPV,1974,,
_CPV,1975,,
_CPV,1976,,
_CPV,1977,,0
_CPV,1978,,0
_CPV,1979,,0
_CPV,1980,,0
_CPV,1981,,1
_CPV,1982,5.40000000000008,0
_CPV,1983,10.8,0
_CPV,1984,10.39,1
_CPV,1985,7.89999999999998,0
_CPV,1986,2.49999999999999,0
_CPV,1987,2.61881904021193,0
_CPV,1988,5.99687366775615,0
_CPV,1989,5.69893193904455,1
_CPV,1990,.703949941337513,0
_CPV,1991,1.41275255838363,1
_CPV,1992,3.26119580629469,0
_CPV,1993,7.0580924507878,1
_CPV,1994,6.92980320931713,1
_CPV,1995,7.4954472228059,0
_CPV,1996,4.00284543139024,1
_CPV,1997,5.40017812551261,1
_CPV,1998,7.39999999999993,1
_CPV,1999,8.59999999999989,0
_CPV,2000,6.80000000000007,1
_CPV,2001,3.29999999999973,0
_CRI,1960,,
_CRI,1961,-.955944699180861,1
_CRI,1962,8.148320690608109,0
_CRI,1963,4.78471778441944,0
_CRI,1964,4.14904993159601,0
_CRI,1965,9.82961662429619,0
_CRI,1966,7.87070721874916,1
_CRI,1967,5.65012666728858,0
_CRI,1968,8.473303579767901,0
_CRI,1969,5.49180189639038,0
_CRI,1970,7.50313667271648,1
_CRI,1971,6.77850056187585,0
_CRI,1972,8.178050016248291,0
_CRI,1973,7.70891401468133,0
_CRI,1974,5.54490309228252,1
_CRI,1975,2.10006525572166,0
_CRI,1976,5.51756314172785,0
_CRI,1977,8.90447295299461,0
_CRI,1978,6.26769446535188,0
_CRI,1979,4.93911918810517,1
_CRI,1980,.751895739683476,0
_CRI,1981,-2.26165981881883,1
_CRI,1982,-7.28556509616472,0
_CRI,1983,2.86299088275983,0
_CRI,1984,8.018554186031359,0
_CRI,1985,.726782431971599,0
_CRI,1986,5.53624855385004,0
_CRI,1987,4.75969354620452,1
_CRI,1988,3.43692802603115,0
_CRI,1989,5.66597554872378,0
_CRI,1990,3.55813796136538,1
_CRI,1991,2.2639105542987,0
_CRI,1992,9.15201632703841,0
_CRI,1993,7.41368664335475,0
_CRI,1994,4.72959610741589,1
_CRI,1995,3.92088346294021,0
_CRI,1996,.886593077900669,1
_CRI,1997,5.57818703330457,0
_CRI,1998,8.39784540895093,1
_CRI,1999,8.222192947027709,0
_CRI,2000,2.23162713627471,1
_CRI,2001,.921823795680353,0
