ccode,year,D1y,L1D1y,L2D1y,L3D1y,R_B,R_N,L1R_B,L2R_B,L3R_B,L1R_N,L2R_N,L3R_N,D1d_y,L1D1d_y,L2D1d_y,L3D1d_y,Fd1y,Fd2y,Fd3y,Fd4y,Fd5y,Fd6y
826,1973,0.0651607438921928,0.0429446995258331,0.0347933508455753,0.0595766082406044,1,1,0,0,0,0,0,0,0.0363419987261295,0.0415429994463921,0.00630699982866645,0.00223099999129772,-0.0247267410159111,-0.0396101735532284,-0.0103923697024584,0.0142397712916136,0.056192621588707,0.093547597527504
826,1974,-0.0247267410159111,0.0651607438921928,0.0429446995258331,0.0347933508455753,1,1,1,0,0,1,0,0,0.0113099999725819,0.0363419987261295,0.0415429994463921,0.00630699982866645,-0.0148834316059947,0.0143343722447753,0.0389665141701698,0.0809193626046181,0.118274338543415,0.0978626906871796
826,1975,-0.0148834316059947,-0.0247267410159111,0.0651607438921928,0.0429446995258331,0,0,1,1,0,1,1,0,-0.0223239995539188,0.0113099999725819,0.0363419987261295,0.0415429994463921,0.02921780385077,0.0538499429821968,0.0958027914166451,0.133157759904861,0.112746119499207,0.104956857860088
826,1976,0.02921780385077,-0.0148834316059947,-0.0247267410159111,0.0651607438921928,0,0,0,1,1,0,1,1,-0.00633700005710125,-0.0223239995539188,0.0113099999725819,0.0363419987261295,0.024632140994072,0.0665849894285202,0.103939965367317,0.0835283249616623,0.0757390633225441,0.0958957821130753
826,1977,0.024632140994072,0.02921780385077,-0.0148834316059947,-0.0247267410159111,0,0,0,0,1,0,0,1,-0.00344599992968142,-0.00633700005710125,-0.0223239995539188,0.0113099999725819,0.0419528484344482,0.0793078243732452,0.0588961802423,0.0511069186031818,0.0712636411190033,0.113469362258911
826,1978,0.0419528484344482,0.024632140994072,0.02921780385077,-0.0148834316059947,0,0,0,0,0,0,0,0,-0.000734000001102686,-0.00344599992968142,-0.00633700005710125,-0.0223239995539188,0.037354975938797,0.0169433318078518,0.0091540701687336,0.0293107889592648,0.0715165138244629,0.0942621827125549
826,1979,0.037354975938797,0.0419528484344482,0.024632140994072,0.02921780385077,0,0,0,0,0,0,0,0,0.0298779997974634,-0.000734000001102686,-0.00344599992968142,-0.00633700005710125,-0.0204116441309452,-0.0282009057700634,-0.00804418697953224,0.0341615378856659,0.0569072067737579,0.0987802594900131
826,1980,-0.0204116441309452,0.037354975938797,0.0419528484344482,0.024632140994072,0,0,0,0,0,0,0,0,0.0076689999550581,0.0298779997974634,-0.000734000001102686,-0.00344599992968142,-0.00778926210477948,0.012367457151413,0.0545731820166111,0.0773188471794128,0.119191899895668,0.150724425911903
826,1981,-0.00778926210477948,-0.0204116441309452,0.037354975938797,0.0419528484344482,0,0,0,0,0,0,0,0,0.0431340001523495,0.0076689999550581,0.0298779997974634,-0.000734000001102686,0.0201567187905312,0.0623624436557293,0.0851081162691116,0.126981168985367,0.158513695001602,0.212108537554741
826,1982,0.0201567187905312,-0.00778926210477948,-0.0204116441309452,0.037354975938797,0,0,0,0,0,0,0,0,0.0507589988410473,0.0431340001523495,0.0076689999550581,0.0298779997974634,0.0422057248651981,0.0649513900279999,0.106824442744255,0.13835696876049,0.191951811313629,0.249825805425644
826,1983,0.0422057248651981,0.0201567187905312,-0.00778926210477948,-0.0204116441309452,0,0,0,0,0,0,0,0,0.0309120006859303,0.0507589988410473,0.0431340001523495,0.0076689999550581,0.022745668888092,0.0646187216043472,0.0961512476205826,0.149746090173721,0.207620084285736,0.233449041843414
826,1984,0.022745668888092,0.0422057248651981,0.0201567187905312,-0.00778926210477948,0,0,0,0,0,0,0,0,0.0480379983782768,0.0309120006859303,0.0507589988410473,0.0431340001523495,0.0418730527162552,0.0734055787324905,0.127000421285629,0.184874415397644,0.210703372955322,0.217872202396393
826,1985,0.0418730527162552,0.022745668888092,0.0422057248651981,0.0201567187905312,0,0,0,0,0,0,0,0,0.033100001513958,0.0480379983782768,0.0309120006859303,0.0507589988410473,0.0315325222909451,0.0851273685693741,0.143001362681389,0.168830305337906,0.175999134778976,0.164809286594391
826,1986,0.0315325222909451,0.0418730527162552,0.022745668888092,0.0422057248651981,0,0,0,0,0,0,0,0,0.0575410015881062,0.033100001513958,0.0480379983782768,0.0309120006859303,0.053594846278429,0.111468844115734,0.137297794222832,0.144466623663902,0.133276790380478,0.136875510215759
826,1987,0.053594846278429,0.0315325222909451,0.0418730527162552,0.022745668888092,0,0,0,0,0,0,0,0,0.0422700010240078,0.0575410015881062,0.033100001513958,0.0480379983782768,0.0578739978373051,0.083702951669693,0.0908717811107635,0.0796819403767586,0.0832806676626205,0.108350805938244
826,1988,0.0578739978373051,0.053594846278429,0.0315325222909451,0.0418730527162552,0,0,0,0,0,0,0,0,0.0744450017809868,0.0422700010240078,0.0575410015881062,0.033100001513958,0.0258289501070976,0.0329977795481682,0.0218079388141632,0.0254066623747349,0.0504767969250679,0.0893275439739227
826,1989,0.0258289501070976,0.0578739978373051,0.053594846278429,0.0315325222909451,0,0,0,0,0,0,0,0,0.0683280006051064,0.0744450017809868,0.0422700010240078,0.0575410015881062,0.00716882944107056,-0.00402101129293442,-0.00042228726670146,0.0246478486806154,0.0634985938668251,0.0885623246431351
826,1990,0.00716882944107056,0.0258289501070976,0.0578739978373051,0.053594846278429,0,0,0,0,0,0,0,0,0.0300539992749691,0.0683280006051064,0.0744450017809868,0.0422700010240078,-0.011189840734005,-0.00759111670777202,0.0174790192395449,0.0563297644257545,0.0813934952020645,0.106880843639374
826,1991,-0.011189840734005,0.00716882944107056,0.0258289501070976,0.0578739978373051,0,0,0,0,0,0,0,0,-0.00540499994531274,0.0300539992749691,0.0683280006051064,0.0744450017809868,0.00359872402623296,0.0286688599735498,0.0675196051597595,0.0925833359360695,0.118070676922798,0.149342462420464
826,1992,0.00359872402623296,-0.011189840734005,0.00716882944107056,0.0258289501070976,0,0,0,0,0,0,0,0,-0.0217359997332096,-0.00540499994531274,0.0300539992749691,0.0683280006051064,0.0250701364129782,0.0639208853244781,0.0889846161007881,0.114471957087517,0.145743742585182,0.177651539444923
826,1993,0.0250701364129782,0.00359872402623296,-0.011189840734005,0.00716882944107056,0,0,0,0,0,0,0,0,-0.0307080000638962,-0.0217359997332096,-0.00540499994531274,0.0300539992749691,0.0388507470488548,0.0639144778251648,0.0894018262624741,0.120673611760139,0.152581408619881,0.185414895415306
826,1994,0.0388507470488548,0.0250701364129782,0.00359872402623296,-0.011189840734005,0,0,0,0,0,0,0,0,-0.0189399998635054,-0.0307080000638962,-0.0217359997332096,-0.00540499994531274,0.0250637289136648,0.0505510717630386,0.081822857260704,0.113730654120445,0.146564140915871,0.184013769030571
826,1995,0.0250637289136648,0.0388507470488548,0.0250701364129782,0.00359872402623296,0,0,0,0,0,0,0,0,0.0113610001280904,-0.0189399998635054,-0.0307080000638962,-0.0217359997332096,0.025487344712019,0.0567591302096844,0.0886669233441353,0.12150040268898,0.15895003080368,0.186211109161377
826,1996,0.025487344712019,0.0250637289136648,0.0388507470488548,0.0250701364129782,0,0,0,0,0,0,0,0,0.00166700000409037,0.0113610001280904,-0.0189399998635054,-0.0307080000638962,0.0312717854976654,0.0631795823574066,0.096013069152832,0.133462697267532,0.160723775625229,0.18469625711441
826,1997,0.0312717854976654,0.025487344712019,0.0250637289136648,0.0388507470488548,0,0,0,0,0,0,0,0,-0.0227109994739294,0.00166700000409037,0.0113610001280904,-0.0189399998635054,0.0319077931344509,0.064741276204586,0.102190896868706,0.129451975226402,0.153424456715584,0.188086837530136
826,1998,0.0319077931344509,0.0312717854976654,0.025487344712019,0.0250637289136648,0,0,0,0,0,0,0,0,0.00918699987232685,-0.0227109994739294,0.00166700000409037,0.0113610001280904,0.0328334830701351,0.0702831074595451,0.0975441783666611,0.121516659855843,0.156179040670395,0.181457817554474
826,1999,0.0328334830701351,0.0319077931344509,0.0312717854976654,0.025487344712019,0,0,0,0,0,0,0,0,0.0302249994128942,0.00918699987232685,-0.0227109994739294,0.00166700000409037,0.03744962438941,0.0647106990218163,0.0886831805109978,0.123345568776131,0.14862434566021,0.178345307707787
826,2000,0.03744962438941,0.0328334830701351,0.0319077931344509,0.0312717854976654,0,0,0,0,0,0,0,0,0.0361349992454052,0.0302249994128942,0.00918699987232685,-0.0227109994739294,0.0272610727697611,0.0512335561215878,0.0858959406614304,0.111174710094929,0.140895664691925,0.16592575609684
826,2001,0.0272610727697611,0.03744962438941,0.0328334830701351,0.0319077931344509,0,0,0,0,0,0,0,0,0.0500280000269413,0.0361349992454052,0.0302249994128942,0.00918699987232685,0.0239724833518267,0.0586348697543144,0.0839136391878128,0.113634593784809,0.138664677739143,0.164222866296768
826,2002,0.0239724833518267,0.0272610727697611,0.03744962438941,0.0328334830701351,0,1,0,0,0,0,0,0,0.0549970008432865,0.0500280000269413,0.0361349992454052,0.0302249994128942,0.0346623882651329,0.0599411576986313,0.0896621122956276,0.114692196249962,0.140250384807587,0.133978337049484
826,2003,0.0346623882651329,0.0239724833518267,0.0272610727697611,0.03744962438941,0,0,0,0,0,1,0,0,0.0303060002624989,0.0549970008432865,0.0500280000269413,0.0361349992454052,0.0252787712961435,0.054999727755785,0.0800298154354095,0.105588003993034,0.0993159487843513,0.0560385696589947
826,2004,0.0252787712961435,0.0346623882651329,0.0239724833518267,0.0272610727697611,0,0,0,0,0,0,1,0,0.03923299908638,0.0303060002624989,0.0549970008432865,0.0500280000269413,0.0297209564596415,0.0547510422766209,0.080309234559536,0.074037179350853,0.0307598002254963,0.0499114170670509
826,2005,0.0297209564596415,0.0252787712961435,0.0346623882651329,0.0239724833518267,0,0,0,0,0,0,0,1,0.0293000005185604,0.03923299908638,0.0303060002624989,0.0549970008432865,0.0250300858169794,0.0505882762372494,0.0443162247538567,0.00103884562849998,0.0201904643326998,0.0352810844779015
826,2006,0.0250300858169794,0.0297209564596415,0.0252787712961435,0.0346623882651329,0,0,0,0,0,0,0,0,0.0606819987297058,0.0293000005185604,0.03923299908638,0.0303060002624989,0.02555819042027,0.0192861389368773,-0.0239912401884794,-0.00483962148427963,0.0102509967982769,0.0233811810612679
826,2007,0.02555819042027,0.0250300858169794,0.0297209564596415,0.0252787712961435,0,0,0,0,0,0,0,0,0.0559559985995293,0.0606819987297058,0.0293000005185604,0.03923299908638,-0.006272051949054,-0.0495494306087494,-0.0303978119045496,-0.0153071936219931,-0.00217700842767954,0.0169337764382362
826,2008,-0.006272051949054,0.02555819042027,0.0250300858169794,0.0297209564596415,1,1,0,0,0,0,0,0,0.0247290004044771,0.0559559985995293,0.0606819987297058,0.0293000005185604,-0.0432773791253567,-0.0241257604211569,-0.00903514213860035,0.00409504305571318,0.023205827921629,0.0539106652140617
826,2009,-0.0432773791253567,-0.006272051949054,0.02555819042027,0.0250300858169794,0,0,1,0,0,1,0,0,0.0260889995843172,0.0247290004044771,0.0559559985995293,0.0606819987297058,0.0191516187041998,0.0342422351241112,0.0473724193871021,0.066483199596405,0.0971880406141281,0.119130328297615
826,2010,0.0191516187041998,-0.0432773791253567,-0.006272051949054,0.02555819042027,0,0,0,1,0,0,1,0,-0.165279999375343,0.0260889995843172,0.0247290004044771,0.0559559985995293,0.0150906182825565,0.0282208025455475,0.0473315864801407,0.0780364274978638,0.0999787151813507,0.118038900196552
826,2011,0.0150906182825565,0.0191516187041998,-0.0432773791253567,-0.006272051949054,1,0,0,0,1,0,0,1,-0.0588309988379478,-0.165279999375343,0.0260889995843172,0.0247290004044771,0.0131301851943135,0.0322409681975842,0.0629458054900169,0.0848881006240845,0.102948285639286,
826,2012,0.0131301851943135,0.0150906182825565,0.0191516187041998,-0.0432773791253567,0,0,1,0,0,0,0,0,-0.0370300002396107,-0.0588309988379478,-0.165279999375343,0.0260889995843172,0.0191107839345932,0.049815621227026,0.0717579126358032,0.0898180976510048,,
826,2013,0.0191107839345932,0.0131301851943135,0.0150906182825565,0.0191516187041998,0,0,0,1,0,0,0,0,-0.0468319989740849,-0.0370300002396107,-0.0588309988379478,-0.165279999375343,0.0307048372924328,0.05264712870121,0.0707073137164116,,,
826,2014,0.0307048372924328,0.0191107839345932,0.0131301851943135,0.0150906182825565,0,0,0,0,1,0,0,0,-0.0890450030565262,-0.0468319989740849,-0.0370300002396107,-0.0588309988379478,0.0219422914087772,0.0400024726986885,,,,
826,2015,0.0219422914087772,0.0307048372924328,0.0191107839345932,0.0131301851943135,0,0,0,0,0,0,0,0,-0.0280039999634027,-0.0890450030565262,-0.0468319989740849,-0.0370300002396107,0.0180601831525564,,,,,
826,2016,0.0180601831525564,0.0219422914087772,0.0307048372924328,0.0191107839345932,0,0,0,0,0,0,0,0,0.0110999997705221,-0.0280039999634027,-0.0890450030565262,-0.0468319989740849,,,,,,
842,1870,-0.0286252163350582,,,,0,0,,,,,,,,,,,0.0446118228137493,0.0846597403287888,0.133607640862465,0.12735353410244,0.17828294634819,0.19012850522995
842,1871,0.0446118228137493,-0.0286252163350582,,,0,0,0,,,0,,,,,,,0.0400479175150394,0.0889958143234253,0.0827417075634003,0.133671134710312,0.145516693592072,0.177388578653336
842,1872,0.0400479175150394,0.0446118228137493,-0.0286252163350582,,0,0,0,0,,0,0,,,,,,0.0489478968083858,0.0426937937736511,0.0936232134699821,0.105468779802322,0.137340664863586,0.1783127784729
842,1873,0.0489478968083858,0.0400479175150394,0.0446118228137493,-0.0286252163350582,0,0,0,0,0,0,0,0,,,,,-0.00625410350039601,0.0446753166615963,0.0565208792686462,0.0883927568793297,0.129364877939224,0.245524615049362
842,1874,-0.00625410350039601,0.0489478968083858,0.0400479175150394,0.0446118228137493,0,0,0,0,0,0,0,0,,,,,0.050929419696331,0.0627749860286713,0.0946468636393547,0.135618984699249,0.251778721809387,0.363135457038879
842,1875,0.050929419696331,-0.00625410350039601,0.0489478968083858,0.0400479175150394,0,0,0,0,0,0,0,0,,,,,0.0118455644696951,0.0437174439430237,0.0846895575523376,0.200849294662476,0.312206029891968,0.347196936607361
842,1876,0.0118455644696951,0.050929419696331,-0.00625410350039601,0.0489478968083858,0,0,0,0,0,0,0,0,,,,,0.0318718776106834,0.0728439912199974,0.189003735780716,0.300360441207886,0.335351347923279,0.397256046533585
842,1877,0.0318718776106834,0.0118455644696951,0.050929419696331,-0.00625410350039601,0,0,0,0,0,0,0,0,,,,,0.040972113609314,0.157131850719452,0.268488585948944,0.303479492664337,0.365384191274643,0.389497607946396
842,1878,0.040972113609314,0.0318718776106834,0.0118455644696951,0.050929419696331,0,0,0,0,0,0,0,0,,,,,0.116159737110138,0.227516457438469,0.262507379055023,0.324412077665329,0.348525494337082,0.366393566131592
842,1879,0.116159737110138,0.040972113609314,0.0318718776106834,0.0118455644696951,0,0,0,0,0,0,0,0,,,,,0.111356720328331,0.146347641944885,0.20825232565403,0.232365757226944,0.250233829021454,0.257794976234436
842,1880,0.111356720328331,0.116159737110138,0.040972113609314,0.0318718776106834,0,0,0,0,0,0,0,0,,,,,0.0349909141659737,0.0968956053256989,0.121009029448032,0.138877093791962,0.146438226103783,0.176123559474945
842,1881,0.0349909141659737,0.111356720328331,0.116159737110138,0.040972113609314,0,0,0,0,0,0,0,0,-0.000847999996040016,,,,0.0619046874344349,0.0860181152820587,0.103886187076569,0.11144732683897,0.141132652759552,0.18524032831192
842,1882,0.0619046874344349,0.0349909141659737,0.111356720328331,0.116159737110138,0,0,0,0,0,0,0,0,0.00301599991507828,-0.000847999996040016,,,0.0241134241223335,0.0419814921915531,0.0495426319539547,0.0792279541492462,0.123335637152195,0.118660226464272
842,1883,0.0241134241223335,0.0619046874344349,0.0349909141659737,0.111356720328331,0,0,0,0,0,0,0,0,0.0148219997063279,0.00301599991507828,-0.000847999996040016,,0.0178680680692196,0.025429205968976,0.0551145300269127,0.0992222130298615,0.094546802341938,0.154791787266731
842,1884,0.0178680680692196,0.0241134241223335,0.0619046874344349,0.0349909141659737,0,0,0,0,0,0,0,0,0.0141340000554919,0.0148219997063279,0.00301599991507828,-0.000847999996040016,0.00756113836541772,0.0372464656829834,0.0813541486859322,0.0766787379980087,0.136923730373383,0.151164084672928
842,1885,0.00756113836541772,0.0178680680692196,0.0241134241223335,0.0619046874344349,0,0,0,0,0,0,0,0,0.00730000017210841,0.0141340000554919,0.0148219997063279,0.00301599991507828,0.0296853259205818,0.0737930089235306,0.0691175982356071,0.1293625831604,0.143602937459946,0.186062231659889
842,1886,0.0296853259205818,0.00756113836541772,0.0178680680692196,0.0241134241223335,0,0,0,0,0,0,0,0,0.00450199982151389,0.00730000017210841,0.0141340000554919,0.0148219997063279,0.0441076830029488,0.0394322723150253,0.0996772646903992,0.113917626440525,0.156376913189888,0.248953968286514
842,1887,0.0441076830029488,0.0296853259205818,0.00756113836541772,0.0178680680692196,0,0,0,0,0,0,0,0,0.0242689996957779,0.00450199982151389,0.00730000017210841,0.0141340000554919,-0.00467540882527828,0.0555695816874504,0.0698099434375763,0.11226923763752,0.204846292734146,0.155213609337807
842,1888,-0.00467540882527828,0.0441076830029488,0.0296853259205818,0.00756113836541772,0,0,0,0,0,0,0,0,0.00538100022822618,0.0242689996957779,0.00450199982151389,0.00730000017210841,0.0602449886500835,0.0744853466749191,0.116944640874863,0.209521681070328,0.159888997673988,0.130706280469894
842,1889,0.0602449886500835,-0.00467540882527828,0.0441076830029488,0.0296853259205818,0,0,0,0,0,0,0,0,0.0276040006428957,0.00538100022822618,0.0242689996957779,0.00450199982151389,0.0142403598874807,0.0566996484994888,0.149276703596115,0.0996440201997757,0.0704613029956818,0.184440657496452
842,1890,0.0142403598874807,0.0602449886500835,-0.00467540882527828,0.0441076830029488,0,0,0,0,0,0,0,0,0.00560700008645654,0.0276040006428957,0.00538100022822618,0.0242689996957779,0.0424592904746532,0.135036334395409,0.0854036509990692,0.0562209337949753,0.170200288295746,0.149665579199791
842,1891,0.0424592904746532,0.0142403598874807,0.0602449886500835,-0.00467540882527828,0,0,0,0,0,0,0,0,0.00848700013011694,0.00560700008645654,0.0276040006428957,0.00538100022822618,0.0925770476460457,0.042944360524416,0.0137616414576769,0.127740994095802,0.107206284999847,0.198358565568924
842,1892,0.0925770476460457,0.0424592904746532,0.0142403598874807,0.0602449886500835,0,0,0,0,0,0,0,0,0.00261300010606647,0.00848700013011694,0.00560700008645654,0.0276040006428957,-0.0496326871216297,-0.0788154080510139,0.0351639464497566,0.014629241079092,0.105781525373459,0.126400768756866
842,1893,-0.0496326871216297,0.0925770476460457,0.0424592904746532,0.0142403598874807,0,0,0,0,0,0,0,0,0.0238080006092787,0.00261300010606647,0.00848700013011694,0.00560700008645654,-0.0291827190667391,0.0847966372966766,0.0642619282007217,0.155414223670959,0.176033467054367,0.263044774532318
842,1894,-0.0291827190667391,-0.0496326871216297,0.0925770476460457,0.0424592904746532,0,0,0,0,0,0,0,0,0.0109109999611974,0.0238080006092787,0.00261300010606647,0.00848700013011694,0.113979354500771,0.0934446454048157,0.184596925973892,0.2052161693573,0.292227476835251,0.319074779748917
842,1895,0.113979354500771,-0.0291827190667391,-0.0496326871216297,0.0925770476460457,0,0,0,0,0,0,0,0,-0.0193199999630451,0.0109109999611974,0.0238080006092787,0.00261300010606647,-0.0205347053706646,0.0706175863742828,0.0912368297576904,0.178248137235641,0.205095440149307,0.311779588460922
842,1896,-0.0205347053706646,0.113979354500771,-0.0291827190667391,-0.0496326871216297,0,0,0,0,0,0,0,0,0.0248709991574287,-0.0193199999630451,0.0109109999611974,0.0238080006092787,0.0911522880196571,0.111771523952484,0.198782831430435,0.225630134344101,0.332314282655716,0.342677116394043
842,1897,0.0911522880196571,-0.0205347053706646,0.113979354500771,-0.0291827190667391,0,0,0,0,0,0,0,0,-0.0139650003984571,0.0248709991574287,-0.0193199999630451,0.0109109999611974,0.0206192396581173,0.107630535960197,0.134477838873863,0.241162002086639,0.251524835824966,0.298981606960297
842,1898,0.0206192396581173,0.0911522880196571,-0.0205347053706646,0.113979354500771,0,0,0,0,0,0,0,0,-0.0123819997534156,-0.0139650003984571,0.0248709991574287,-0.0193199999630451,0.0870113000273705,0.113858602941036,0.220542758703232,0.230905592441559,0.278362363576889,0.265641331672668
842,1899,0.0870113000273705,0.0206192396581173,0.0911522880196571,-0.0205347053706646,0,0,0,0,0,0,0,0,0.0136299999430776,-0.0123819997534156,-0.0139650003984571,0.0248709991574287,0.0268473029136658,0.133531451225281,0.143894284963608,0.191351056098938,0.178630039095879,0.249990940093994
842,1900,0.0268473029136658,0.0870113000273705,0.0206192396581173,0.0911522880196571,0,0,0,0,0,0,0,0,0.00397399999201298,0.0136299999430776,-0.0123819997534156,-0.0139650003984571,0.106684155762196,0.117046982049942,0.164503753185272,0.151782736182213,0.223143637180328,0.332205832004547
842,1901,0.106684155762196,0.0268473029136658,0.0870113000273705,0.0206192396581173,0,0,0,0,0,0,0,0,0.0124040003865957,0.00397399999201298,0.0136299999430776,-0.0123819997534156,0.0103628300130367,0.0578195936977863,0.0450985729694366,0.116459481418133,0.22552165389061,0.240843191742897
842,1902,0.0103628300130367,0.106684155762196,0.0268473029136658,0.0870113000273705,0,0,0,0,0,0,0,0,0.00657400023192167,0.0124040003865957,0.00397399999201298,0.0136299999430776,0.0474567636847496,0.0347357429563999,0.106096655130386,0.215158835053444,0.230480372905731,0.145062565803528
842,1903,0.0474567636847496,0.0103628300130367,0.106684155762196,0.0268473029136658,0,0,0,0,0,0,0,0,-0.00154299999121577,0.00657400023192167,0.0124040003865957,0.00397399999201298,-0.0127210216596723,0.0586398877203465,0.167702063918114,0.183023601770401,0.0976058021187782,0.212979704141617
842,1904,-0.0127210216596723,0.0474567636847496,0.0103628300130367,0.106684155762196,0,0,0,0,0,0,0,0,0.0170910004526377,-0.00154299999121577,0.00657400023192167,0.0124040003865957,0.0713609084486961,0.180423080921173,0.19574461877346,0.110326819121838,0.225700721144676,0.235864564776421
842,1905,0.0713609084486961,-0.0127210216596723,0.0474567636847496,0.0103628300130367,0,0,0,0,0,0,0,0,-0.00222299993038177,0.0170910004526377,-0.00154299999121577,0.00657400023192167,0.109062179923058,0.124383717775345,0.0389659181237221,0.154339820146561,0.164503663778305,0.196568369865417
842,1906,0.109062179923058,0.0713609084486961,-0.0127210216596723,0.0474567636847496,0,0,0,0,0,0,0,0,0.00573500012978911,-0.00222299993038177,0.0170910004526377,-0.00154299999121577,0.0153215387836099,-0.0700962617993355,0.0452776402235031,0.0554414801299572,0.0875061824917793,0.133234411478043
842,1907,0.0153215387836099,0.109062179923058,0.0713609084486961,-0.0127210216596723,1,1,0,0,0,0,0,0,-0.00375299993902445,0.00573500012978911,-0.00222299993038177,0.0170910004526377,-0.0854177996516228,0.0299561023712158,0.0401199422776699,0.072184644639492,0.117912881076336,0.156653761863708
842,1908,-0.0854177996516228,0.0153215387836099,0.109062179923058,0.0713609084486961,0,0,1,0,0,1,0,0,0.0293979998677969,-0.00375299993902445,0.00573500012978911,-0.00222299993038177,0.115373902022839,0.125537738204002,0.157602444291115,0.203330680727959,0.242071554064751,
842,1909,0.115373902022839,-0.0854177996516228,0.0153215387836099,0.109062179923058,0,0,0,1,0,0,1,0,0.00356000009924173,0.0293979998677969,-0.00375299993902445,0.00573500012978911,0.0101638389751315,0.0422285422682762,0.0879567787051201,0.126697659492493,,
842,1910,0.0101638389751315,0.115373902022839,-0.0854177996516228,0.0153215387836099,0,0,0,0,1,0,0,1,0.0267249997705221,0.00356000009924173,0.0293979998677969,-0.00375299993902445,0.0320647023618221,0.0777929425239563,0.116533815860748,,,
842,1911,0.0320647023618221,0.0101638389751315,0.115373902022839,-0.0854177996516228,0,0,0,0,0,0,0,0,0.00672399997711182,0.0267249997705221,0.00356000009924173,0.0293979998677969,0.0457282364368439,0.0844691097736359,,,,
842,1912,0.0457282364368439,0.0320647023618221,0.0101638389751315,0.115373902022839,0,0,0,0,0,0,0,0,-0.00861699972301722,0.00672399997711182,0.0267249997705221,0.00356000009924173,0.038740873336792,,,,,
842,1913,0.038740873336792,0.0457282364368439,0.0320647023618221,0.0101638389751315,0,0,0,0,0,0,0,0,0.00384399993345141,-0.00861699972301722,0.00672399997711182,0.0267249997705221,,,,,,
842,1919,0.00867296382784843,0.038740873336792,0.0457282364368439,0.0320647023618221,0,0,0,0,0,0,0,0,,0.00384399993345141,-0.00861699972301722,0.00672399997711182,-0.00954451970756054,-0.0324732325971127,0.0213593393564224,0.145228803157806,0.175389185547829,0.198312863707542
842,1920,-0.00954451970756054,0.00867296382784843,0.038740873336792,0.0457282364368439,0,1,0,0,0,0,0,0,0.0305669996887445,,0.00384399993345141,-0.00861699972301722,-0.0229287128895521,0.030903859063983,0.154773324728012,0.184933707118034,0.207857385277748,0.270978450775146
842,1921,-0.0229287128895521,-0.00954451970756054,0.00867296382784843,0.038740873336792,0,0,0,0,0,1,0,0,0.0509099997580051,0.0305669996887445,,0.00384399993345141,0.0538325719535351,0.177702039480209,0.207862421870232,0.230786100029945,0.293907165527344,0.303831100463867
842,1922,0.0538325719535351,-0.0229287128895521,-0.00954451970756054,0.00867296382784843,0,0,0,0,0,0,1,0,-0.0153569998219609,0.0509099997580051,0.0305669996887445,,0.123869471251965,0.154029861092567,0.176953539252281,0.240074619650841,0.249998569488525,0.261127978563309
842,1923,0.123869471251965,0.0538325719535351,-0.0229287128895521,-0.00954451970756054,0,0,0,0,0,0,0,1,-0.0207100007683039,-0.0153569998219609,0.0509099997580051,0.0305669996887445,0.0301603879779577,0.0530840717256069,0.116205155849457,0.126129105687141,0.137258529663086,0.196656882762909
842,1924,0.0301603879779577,0.123869471251965,0.0538325719535351,-0.0229287128895521,0,0,0,0,0,0,0,0,0.0161830000579357,-0.0207100007683039,-0.0153569998219609,0.0509099997580051,0.0229236837476492,0.0860447660088539,0.0959687083959579,0.107098132371902,0.166496485471725,0.0733313113451004
842,1925,0.0229236837476492,0.0301603879779577,0.123869471251965,0.0538325719535351,0,0,0,0,0,0,0,0,0.017807999625802,0.0161830000579357,-0.0207100007683039,-0.0153569998219609,0.0631210803985596,0.0730450227856636,0.0841744467616081,0.143572807312012,0.0504076331853867,-0.0294667854905128
842,1926,0.0631210803985596,0.0229236837476492,0.0301603879779577,0.123869471251965,0,0,0,0,0,0,0,0,0.00265299994498491,0.017807999625802,0.0161830000579357,-0.0207100007683039,0.00992394518107176,0.0210533663630486,0.0804517269134521,-0.0127134472131729,-0.0925878658890724,-0.234174966812134
842,1927,0.00992394518107176,0.0631210803985596,0.0229236837476492,0.0301603879779577,0,0,0,0,0,0,0,0,0.0274819992482662,0.00265299994498491,0.017807999625802,0.0161830000579357,0.0111294221132994,0.0705277845263481,-0.0226373896002769,-0.102511808276176,-0.244098916649818,-0.26533105969429
842,1928,0.0111294221132994,0.00992394518107176,0.0631210803985596,0.0229236837476492,0,0,0,0,0,0,0,0,0.018605999648571,0.0274819992482662,0.00265299994498491,0.017807999625802,0.0593983605504036,-0.0337668135762215,-0.113641232252121,-0.255228340625763,-0.276460468769073,-0.202046066522598
842,1929,0.0593983605504036,0.0111294221132994,0.00992394518107176,0.0631210803985596,0,0,0,0,0,0,0,0,-0.00479299994185567,0.018605999648571,0.0274819992482662,0.00265299994498491,-0.0931651741266251,-0.173039585351944,-0.314626693725586,-0.335858821868896,-0.261444419622421,-0.187734887003899
842,1930,-0.0931651741266251,0.0593983605504036,0.0111294221132994,0.00992394518107176,1,0,0,0,0,0,0,0,0.0532639995217323,-0.00479299994185567,0.018605999648571,0.0274819992482662,-0.0798744186758995,-0.221461534500122,-0.242693677544594,-0.16827929019928,-0.0945697575807571,0.0383137613534927
842,1931,-0.0798744186758995,-0.0931651741266251,0.0593983605504036,0.0111294221132994,1,1,1,0,0,0,0,0,0.0220330003648996,0.0532639995217323,-0.00479299994185567,0.018605999648571,-0.141587108373642,-0.162819251418114,-0.0884048566222191,-0.0146953240036964,0.118188194930553,0.160072475671768
